Stock,minute_of_day,spread_bps,depth_gbp,volume
EXPN.L,553,7.0679518514227535,13659.68734375,1544.9505187507812
EXPN.L,554,6.9520976935870324,13362.371015625,2674.17503320875
EXPN.L,555,7.297322186625656,13734.051171875,5577.861034890156
EXPN.L,556,7.5005603479578244,15672.845546875,2058.9251062796875
EXPN.L,557,6.780046676505029,21459.67859375,3398.6454160873436
EXPN.L,558,7.117911279281102,14216.842812500001,1966.5692834320312
EXPN.L,559,7.190934194609396,15477.992265625,2319.816339224375
EXPN.L,560,7.042180075970365,14172.772265625,1743.4340418845313
EXPN.L,561,6.8812640560854135,13418.987890625,3032.9395318834377
EXPN.L,562,6.720336611392682,14361.197578125,3171.8791052656247
EXPN.L,563,7.164047227255275,15175.961015625,2338.700374484375
EXPN.L,564,6.760962684981787,15896.715078125,2318.180409030625
EXPN.L,565,6.925044718267298,14818.87171875,3680.6555860585936
EXPN.L,566,6.7718745953618935,16369.078046875,2728.011673320625
EXPN.L,567,6.394426047519855,19088.751484375,3063.2227727807813
EXPN.L,568,6.860663257883057,14916.34421875,3070.6050264546875
EXPN.L,569,6.632865574919462,15189.23234375,2100.655442721875
EXPN.L,570,6.90753069449045,14997.6971875,2691.064150543125
EXPN.L,571,7.074715638067519,15038.0109375,3106.45111799625
EXPN.L,572,6.451562213693078,15359.6490625,5766.4466798170315
EXPN.L,573,6.868362702372148,15515.2984375,2025.7993928710937
EXPN.L,574,6.856297288788444,16775.901640625,2229.628496625
EXPN.L,575,6.926593439847097,15951.121640625,2479.241629997344
EXPN.L,576,6.428601545283026,14218.576171875,2506.8530191078125
EXPN.L,577,6.318475110932864,16190.537421875,1845.7970002845311
EXPN.L,578,7.070227047491922,15613.55796875,1662.39551817125
EXPN.L,579,6.587458887322001,15312.00140625,1962.2504901192187
EXPN.L,580,6.222403295507488,14493.913359375,2087.6811707089064
EXPN.L,581,5.999545528159647,13994.680703125,3113.9869476059375
EXPN.L,582,6.227260872167394,14681.492109375,1613.7690058015626
EXPN.L,583,6.370842007416569,14717.73703125,1804.4289548107813
EXPN.L,584,6.329748599214082,15690.040078125,15818.943297532343
EXPN.L,585,6.201540272593264,15429.878828125,2313.5343324398436
EXPN.L,586,6.444574476980029,15714.45703125,2206.022673402031
EXPN.L,587,6.184409043097039,14558.9615625,2418.699923185
EXPN.L,588,6.739513965193169,15812.171953125,1608.0128794375
EXPN.L,589,6.239539710757414,15379.38375,1744.3339237795312
EXPN.L,590,6.418070432866438,15756.53890625,2430.8626470815625
EXPN.L,591,6.442706226305908,17655.8934375,1380.8100040895313
EXPN.L,592,5.717861215395222,14650.403046875,1754.8758487134376
EXPN.L,593,6.326338388950517,15543.962265625,2946.528540035625
EXPN.L,594,5.714171665025284,15063.87671875,1831.9653795814063
EXPN.L,595,6.02653078163918,14896.6459375,2358.785061857031
EXPN.L,596,6.388491138747005,15205.58953125,2402.587865111875
EXPN.L,597,6.306978965854489,15348.726953125,2352.624240871719
EXPN.L,598,6.769842613780071,15181.88796875,1817.7766312151562
EXPN.L,599,6.336870909217259,16066.383437499999,1569.8960476532811
EXPN.L,600,6.540037357089441,14454.12765625,1889.5149282653124
EXPN.L,601,6.442644565854448,15403.727734375,2202.314625149375
EXPN.L,602,6.30884287308325,16257.64265625,1834.0807266074999
EXPN.L,603,6.187870067738488,14420.676484375,51461.7561548839
EXPN.L,604,5.893976404182589,15373.578671875,2074.411938429375
EXPN.L,605,6.111134675989374,16593.3065625,1751.9670524092187
EXPN.L,606,6.175844847491717,16172.42078125,3097.1949416228126
EXPN.L,607,5.2959794095189645,14398.986484375,1929.4602868034376
EXPN.L,608,5.741896069207065,15957.334140625,2151.6706392520314
EXPN.L,609,5.985441949989981,17377.147734375,2938.3183551978127
EXPN.L,610,6.344219018510037,18475.344016393443,2066.579598744262
EXPN.L,611,6.313516257150076,17457.51713114754,2234.6039808829505
EXPN.L,612,6.203907699272259,18907.49475409836,1894.5364446308197
EXPN.L,613,6.2850323860383615,17215.54139344262,1760.0133925681969
EXPN.L,614,6.1701531624233805,18288.833360655735,5165.14419105754
EXPN.L,615,6.09386629104847,16789.050625,16534.86507776672
EXPN.L,616,6.492695898075171,18365.58828125,2578.447355365625
EXPN.L,617,6.2407312586168935,17493.860234375,2099.2176187275
EXPN.L,618,5.9793268833117,15947.92140625,1834.5792358265626
EXPN.L,619,5.802263372553512,16923.80359375,1817.7999429559375
EXPN.L,620,6.084526215514741,17317.365625,2508.011927786719
EXPN.L,621,6.338287956054348,17432.131171875,1866.5772025295312
EXPN.L,622,5.923563354406106,21256.25234375,2459.0710662025
EXPN.L,623,5.873198900148714,25977.713203125,2060.5460485596873
EXPN.L,624,6.0811769821484125,18126.3128125,1969.3879480454686
EXPN.L,625,6.153392737216299,25392.217578125,1854.22963417
EXPN.L,626,6.457980349757564,17757.448203125,3030.444939126875
EXPN.L,627,5.8390798126580234,17567.423593749998,1541.4829482973437
EXPN.L,628,5.49194606317189,16479.77375,2660.2646476821874
EXPN.L,629,6.223279006926413,19652.8940625,2846.6741308865626
EXPN.L,630,6.016592357090224,16046.743046875,22917.044693189066
EXPN.L,631,6.0869735475987445,18284.850234375,1712.692046923125
EXPN.L,632,6.415389665257857,20680.61359375,6680.935482736719
EXPN.L,633,6.224673454478125,18726.851953125,2035.54146323375
EXPN.L,634,6.1870713166933315,18813.989296875,2349.384112156719
EXPN.L,635,6.128866945587031,19059.082734375,1578.7567742060937
EXPN.L,636,6.243585936811362,17482.30171875,12819.387612200313
EXPN.L,637,6.0495494003610615,17185.383359375,1942.55752993875
EXPN.L,638,5.964831272317158,16782.2276984127,2361.047698273492
EXPN.L,639,6.103030150487186,18986.86453125,1494.95478087125
EXPN.L,640,6.581726717890088,18631.36703125,2069.2353093565625
EXPN.L,641,6.3526066365324105,17333.629609375,1586.657772863125
EXPN.L,642,5.8639145411060305,16968.5409375,2627.8922339848436
EXPN.L,643,5.750822496559256,15771.77703125,1764.9313689684375
EXPN.L,644,5.89480067667993,18803.0696875,1613.3256433592187
EXPN.L,645,5.968130890969255,22511.0090625,1754.0409895320313
EXPN.L,646,6.224036848763863,18066.30984375,2037.0610340434375
EXPN.L,647,6.1243785854107395,18826.706875,2644.6983822979687
EXPN.L,648,6.313938087091289,18770.30640625,1846.8949773557813
EXPN.L,649,6.045387824540405,17821.406796875,1565.6078299809376
EXPN.L,650,6.263209929804859,19165.510859375,2645.806084393125
EXPN.L,651,6.055295876536425,17385.909453125,1528.8573320057812
EXPN.L,652,6.47634270437675,18436.459296875,2380.3121148084374
EXPN.L,653,6.023373384342703,19034.257578125,7426.311290927657
EXPN.L,654,6.061721222981994,20132.425078125,1355.1316438609374
EXPN.L,655,5.825769112331343,17507.547890625,1887.0588068703125
EXPN.L,656,5.776996650903957,16449.271904761907,3858.0090742146035
EXPN.L,657,5.980927755190268,18442.029140625,1706.5688163051564
EXPN.L,658,5.986342866870384,16320.079609375,6740.283375959375
EXPN.L,659,5.663896734602181,18644.375859375,1426.6539826110936
EXPN.L,660,5.8730498787176355,17356.403125,3293.3293450606247
EXPN.L,661,5.773767789734051,16535.32390625,3200.0229480217185
EXPN.L,662,5.98736640778481,21599.121328125,1529.1910659560938
EXPN.L,663,6.275736364343112,22759.12625,1840.6386500265626
EXPN.L,664,6.388336226034465,18853.70796875,2270.2155908828126
EXPN.L,665,6.085269991263541,17371.236796875,2666.308929010156
EXPN.L,666,6.596497972052209,22002.2446875,2209.3974241879687
EXPN.L,667,6.169698279968226,22212.088828125,1807.18292158625
EXPN.L,668,6.164194402737374,16511.478046875,54339.58039632875
EXPN.L,669,6.407971170641095,19574.791484375,4173.501155702656
EXPN.L,670,6.307266810338206,17143.691796875,9990.303381834217
EXPN.L,671,6.309105336387627,21693.478095238097,50051.889200883335
EXPN.L,672,6.210047984447161,16352.147109375,2178.9036813225002
EXPN.L,673,6.144167948301314,19320.676587301587,1655.9065141584126
EXPN.L,674,6.373800278007711,18302.6753125,2542.2764916865626
EXPN.L,675,6.297747912441922,17682.944453125,8591.081300027812
EXPN.L,676,6.082078109693449,21234.685859375,2140.2769614870313
EXPN.L,677,6.196096229923314,19714.393125,1728.4529908754687
EXPN.L,678,6.394697794981204,19515.943203125,1900.2470247420313
EXPN.L,679,6.503924796925648,17863.458125,1738.157899839375
EXPN.L,680,6.050468376193397,17843.7384375,1603.3072107065625
EXPN.L,681,5.973928748053914,17101.2971875,2524.2690944546875
EXPN.L,682,6.320855859817903,18837.758515625,2006.9122456171874
EXPN.L,683,6.503000632719952,18209.0340625,2069.549352713906
EXPN.L,684,6.695876747802164,24320.2640625,2345.1594438198435
EXPN.L,685,6.269329971294799,20481.836484375,2449.8174468796874
EXPN.L,686,6.455200466217766,22901.9365625,2990.5568861929687
EXPN.L,687,6.516598260427523,18536.728437499998,1769.4221981320313
EXPN.L,688,6.42177125182483,17097.91265625,2285.253355516719
EXPN.L,689,6.4956850245214675,18430.763671875,23370.770381900467
EXPN.L,690,6.438567146474224,16734.09421875,3491.191945428281
EXPN.L,691,6.338092789969572,17488.770546875,2158.258906053125
EXPN.L,692,6.0429529867192695,17549.385390625,2449.8392067028126
EXPN.L,693,6.649801826251274,17900.3715625,2097.206028907656
EXPN.L,694,6.4844694167624946,18103.05109375,6297.347587814688
EXPN.L,695,6.680718804800995,18491.420546875,2302.4092923935937
EXPN.L,696,6.084015548361057,16433.486171875,1486.4474973542187
EXPN.L,697,6.1591756275211385,15639.5975,2451.924717153125
EXPN.L,698,6.214339192393211,16493.567265625,17344.70481753125
EXPN.L,699,6.271087160592797,16853.9871875,1232.4223367825
EXPN.L,700,6.31115978208689,16815.92296875,2130.9626908204687
EXPN.L,701,5.681053126103828,16082.36125,1770.0366223578126
EXPN.L,702,6.224392689810499,18231.00234375,2619.279857285
EXPN.L,703,6.073299589483214,17453.062578125,11612.342622401093
EXPN.L,704,5.911944790544377,18465.669523809524,25090.401046133335
EXPN.L,705,6.595504790553033,17325.51171875,1957.7757521264064
EXPN.L,706,6.320435550956645,16796.488671875,1787.6157295178125
EXPN.L,707,6.188838152228814,17726.8675,13266.469678436406
EXPN.L,708,6.09167854266047,17436.511328125,1711.4133830667188
EXPN.L,709,6.1900402155099865,18189.1759375,1787.8534287839063
EXPN.L,710,5.906121575537732,15921.41671875,2375.535856661094
EXPN.L,711,5.988093322112228,16475.52953125,1427.6146454903126
EXPN.L,712,6.216142539067602,18075.52296875,1789.7708839517188
EXPN.L,713,6.022209566839281,16415.0,2001.9364149089063
EXPN.L,714,6.036622435191702,18049.989375,1514.9428450079688
EXPN.L,715,6.2767476626709096,16654.1840625,2198.643230469375
EXPN.L,716,5.940356931558218,17147.9528125,3013.6087265659376
EXPN.L,717,6.24894688794744,17187.486640625,10490.474719131562
EXPN.L,718,5.992969137683005,15835.9953125,1861.8730701032812
EXPN.L,719,6.197008665640459,19279.56796875,10608.392689692657
EXPN.L,720,6.249571388216269,18923.90296875,14658.155521466562
EXPN.L,721,5.73623157303083,17806.28671875,2328.6013125775
EXPN.L,722,6.047173404858163,17801.94640625,6083.612418868906
EXPN.L,723,6.076875984768024,19621.025703125,1950.7184540276562
EXPN.L,724,5.9866759053094505,20024.860625,1862.4063711510937
EXPN.L,725,6.121920629922369,19211.468671875,1519.8157081228126
EXPN.L,726,6.507861779965376,18388.8428125,1513.83424334125
EXPN.L,727,6.290536113355343,18487.73109375,1445.2522221207812
EXPN.L,728,6.301217607447083,17727.2125,1461.1437252792186
EXPN.L,729,6.10973416172933,19155.134453125,8455.301920162345
EXPN.L,730,5.834359673002018,16423.7796875,1513.195631984375
EXPN.L,731,6.2027348704429395,16912.97921875,1712.540358680469
EXPN.L,732,6.165536792168432,17150.574453125002,49490.05418128656
EXPN.L,733,6.194436732778966,17408.69103174603,8880.748531506984
EXPN.L,734,5.639352551359722,18373.5809375,1847.2950243332814
EXPN.L,735,6.29115467128274,19680.56046875,6712.269630015625
EXPN.L,736,6.321759882136844,17215.59859375,22954.69715802203
EXPN.L,737,5.936761708496628,17381.923828125,1414.0065772132812
EXPN.L,738,5.595269024054425,16574.438203125,1628.6304488439064
EXPN.L,739,6.160562516096338,18607.130546875,1987.5510794142187
EXPN.L,740,5.757630986736647,16511.884296875,2098.556660475156
EXPN.L,741,6.081014742646197,19157.51546875,1390.7197153221875
EXPN.L,742,6.082188507342387,17907.62953125,1815.8927881821876
EXPN.L,743,6.1571321269419785,17898.273515625,2009.5451540934375
EXPN.L,744,6.304031940756111,19416.14,1680.873551780625
EXPN.L,745,6.3813586407981315,19428.163359375,53894.91888348734
EXPN.L,746,6.160799870624606,17869.59125,2576.7516526834374
EXPN.L,747,6.215991743663534,18229.399921875,2490.1960582879688
EXPN.L,748,6.039448969199162,15845.5321875,9201.791809653125
EXPN.L,749,6.138722196682743,16847.966875,2552.0585392548437
EXPN.L,750,6.351201306693672,18305.326015625,1894.7750100879687
EXPN.L,751,6.167026383727367,14881.914765624999,4107.603889893281
EXPN.L,752,6.127942213734331,17112.925390625,3992.6757244282812
EXPN.L,753,5.925150433346331,16755.29984375,2233.4174920789064
EXPN.L,754,6.438251039706154,18293.824375,3074.6800888660937
EXPN.L,755,6.798850707258915,18947.559765625,45310.781736945
EXPN.L,756,6.309405076260256,17685.859765625,3379.206252272344
EXPN.L,757,6.259975182035756,17932.17328125,12133.119687557812
EXPN.L,758,5.874463529175956,17537.528125,1935.2170300251562
EXPN.L,759,6.258208399041858,17762.474921875,1775.763030448125
EXPN.L,760,6.269767110466216,16988.38234375,1553.7916369476563
EXPN.L,761,6.214983746145361,23354.439921875,1633.5999989725
EXPN.L,762,6.534065962244517,18836.036015625,1570.8345668054687
EXPN.L,763,6.398845993085449,18439.3125,2179.07891480125
EXPN.L,764,6.404790530554567,19227.390625,2528.6303107578124
EXPN.L,765,6.479359074367774,17294.8415625,2895.2856995740626
EXPN.L,766,5.915032681762537,15711.352187499999,2571.672430708438
EXPN.L,767,5.880782524279461,17640.907890625,18162.65380317453
EXPN.L,768,6.451589112899374,17523.5884375,1445.2069865889064
EXPN.L,769,6.043957186297153,17048.858828125,2186.9825101795313
EXPN.L,770,6.031359698747541,17957.793125,1396.4218881478125
EXPN.L,771,6.139538023739354,16975.875625,1911.959754699375
EXPN.L,772,5.901113388999531,16967.975390625,1977.61882374375
EXPN.L,773,5.548685814186641,15205.82859375,1363.0570794879688
EXPN.L,774,5.964046883365457,17999.283281250002,1973.235013526875
EXPN.L,775,6.0303349682726894,17214.60125,22525.350021097347
EXPN.L,776,5.571018184285828,15918.89625,39066.775100157654
EXPN.L,777,5.781464834347474,16753.1134375,1535.71504677
EXPN.L,778,5.793443454459568,16069.394140625,1514.6565273354688
EXPN.L,779,5.558888745812991,17071.8603125,1266.5521827879688
EXPN.L,780,5.9910865372878765,17253.691953125,2742.363039968125
EXPN.L,781,6.199609849487793,17944.70234375,2408.1423208853125
EXPN.L,782,6.037244434612123,17389.20921875,2380.35330387375
EXPN.L,783,5.8742768579019105,18450.367890625,1485.554136660625
EXPN.L,784,5.620800780082445,16242.1821875,1275.7819696185938
EXPN.L,785,6.158422522597081,16747.794453125,1409.6514415526563
EXPN.L,786,5.957412744007848,17783.31109375,1449.5420007184375
EXPN.L,787,5.3541653973453265,18022.278671875,1856.5003618020312
EXPN.L,788,5.583224776292772,17250.884453125,4853.930237313438
EXPN.L,789,5.884910028316581,18463.22625,29874.16630241672
EXPN.L,790,5.920159265274373,16967.6621875,1303.8357425589063
EXPN.L,791,5.437584733505559,16923.234921875,1747.6145979640626
EXPN.L,792,5.269715558324711,21009.397421875,9060.354448540626
EXPN.L,793,5.051835270020908,16350.366796875,2138.647593397344
EXPN.L,794,5.629177104340727,16766.986015625,1404.9216462342188
EXPN.L,795,6.253842558566216,17805.552890625,1935.1877052051564
EXPN.L,796,5.635810861967417,17304.224453125,1961.1011293562499
EXPN.L,797,5.618074740017673,18405.79890625,1873.6870554401562
EXPN.L,798,5.699674063364276,16626.390625,1579.4575830478125
EXPN.L,799,5.686233185339534,18477.058828125,1701.7257132021875
EXPN.L,800,5.850773851881291,16983.783281250002,2016.0937718904688
EXPN.L,801,5.972620563653902,20050.4759375,2303.8600363521873
EXPN.L,802,5.436801009848188,21937.785078124998,1698.8506107240626
EXPN.L,803,5.415626274917019,21479.241171875,2034.2359716048438
EXPN.L,804,5.864385399762371,17969.596640625,2812.6118259109376
EXPN.L,805,5.648193933330053,21151.2615625,1692.6234820259374
EXPN.L,806,5.857671161578194,21933.53828125,2801.925088775
EXPN.L,807,5.613823819545007,21191.82703125,2434.491776168594
EXPN.L,808,6.44960436496006,22607.588671875,2899.7084706848436
EXPN.L,809,6.17511839313958,20510.020078125,6699.040384216094
EXPN.L,810,6.847930784578927,16201.67375,4106.266835445313
EXPN.L,811,6.461133538142621,15019.236796875,4557.782360365
EXPN.L,812,5.7187700142668545,17677.784609375,3786.0314895434376
EXPN.L,813,6.015641210460988,21038.3778125,3424.0116750825
EXPN.L,814,6.004289213847371,21115.659609375,4448.756934687031
EXPN.L,815,6.044868251443144,18154.184296875,10404.677539659688
EXPN.L,816,5.785714532524586,17901.21888888889,10349.740756601112
EXPN.L,817,5.64071016789611,17636.916796875,2709.904985459219
EXPN.L,818,5.881376896269267,24802.858125,2819.4404227265622
EXPN.L,819,5.637903814646195,16808.445859375,2702.7933510014063
EXPN.L,820,5.978859846076694,17575.701093749998,2161.1508014646874
EXPN.L,821,5.88734349675904,17747.7471875,6711.686656961094
EXPN.L,822,5.946936048236389,19158.700625,2127.402002165625
EXPN.L,823,6.1422384370025105,18949.121015625,3168.4308598275
EXPN.L,824,5.730723179559827,27637.294609375,3068.6565942957814
EXPN.L,825,6.017724524760995,18610.504285714287,3711.3120273528575
EXPN.L,826,5.8965836977223605,20612.187857142857,2390.627988073016
EXPN.L,827,5.616150488685857,20619.882301587302,105778.1938778643
EXPN.L,828,5.884958619866011,21157.083888888887,2576.8717924780954
EXPN.L,829,5.893828469229282,26744.15666666667,15362.695867403174
EXPN.L,830,5.849941116066811,26178.180390625,15026.037174214063
EXPN.L,831,5.803637031400949,17892.27265625,3016.5297276234373
EXPN.L,832,5.298635134539399,15837.94578125,3713.498587196875
EXPN.L,833,5.736275367175289,18862.807734375,1837.0561432389063
EXPN.L,834,6.148154417981595,20302.708671875,3248.9820562979685
EXPN.L,835,6.016143248914098,21371.13375,2498.952589626094
EXPN.L,836,6.106450837904633,21485.462578125,2061.1676528004687
EXPN.L,837,5.62651678077124,17430.61765625,2156.606971459375
EXPN.L,838,5.919330405206831,18701.62015625,18279.15265809531
EXPN.L,839,6.098323039421947,22575.162421875,2507.652959500156
EXPN.L,840,6.201615803923258,18063.01953125,3506.4118086032813
EXPN.L,841,6.112341099723624,16185.102109375,3324.5989302914063
EXPN.L,842,5.692309175280246,19832.677656249998,3203.4206130076564
EXPN.L,843,6.064942938449228,19739.6284375,2826.1694342704686
EXPN.L,844,5.9878371803104695,18591.81609375,3738.2969745565624
EXPN.L,845,5.590202932266794,16904.2290625,3129.7658704695314
EXPN.L,846,5.676296337391695,16834.672421875,3025.9616378875
EXPN.L,847,5.682909858079856,18089.284453125,9184.619782298594
EXPN.L,848,6.154719802577166,19880.25734375,3003.0526306034376
EXPN.L,849,5.84344190617537,17364.0146875,4791.243593250469
EXPN.L,850,6.086494806592759,17233.287734375,2798.7052955348436
EXPN.L,851,5.507779798618474,15734.073515625,3283.1862556539063
EXPN.L,852,5.715400642783915,17111.2740625,2509.9417263554687
EXPN.L,853,6.379009326832894,18666.325859375,2386.901750273906
EXPN.L,854,5.889520443917968,19088.5690625,29519.689652148594
EXPN.L,855,6.059578653315994,17332.855859375,2951.856072384375
EXPN.L,856,6.172396615580213,18663.672578125,3244.2689977204686
EXPN.L,857,5.67422865300113,18405.307578125,3464.528621351719
EXPN.L,858,5.895568359359178,18680.5384375,4600.5946558375
EXPN.L,859,5.818473069474206,26035.129140625002,24839.80696729094
EXPN.L,860,5.794145366491606,17539.365078125,3163.715319454219
EXPN.L,861,6.307170656929979,22202.661484375,2425.885163452344
EXPN.L,862,5.706902457088654,22100.30359375,2343.090987487969
EXPN.L,863,5.963618308997981,18724.99921875,2520.5038052546874
EXPN.L,864,6.077835477023017,18853.41078125,2467.920937630625
EXPN.L,865,6.225030906836008,19474.762421875,7533.193541815469
EXPN.L,866,6.129216635604197,19096.194609375,2640.30125921875
EXPN.L,867,5.122658300503978,18122.8946875,3057.625362530156
EXPN.L,868,5.788697593725683,17747.263984375,2742.7559746517186
EXPN.L,869,5.839082358302146,17554.656640625,2626.6590881875
EXPN.L,870,6.101192575640383,16516.44671875,6945.868661878125
EXPN.L,871,6.587408694315645,17213.19453125,5962.562621373438
EXPN.L,872,6.160041926867953,38468.3825,5682.876883916875
EXPN.L,873,6.412828442416354,17088.41765625,6461.7832496853125
EXPN.L,874,6.483246303358544,17599.636484375,19330.676518567187
EXPN.L,875,6.365176357288976,16371.79640625,8809.175515031251
EXPN.L,876,6.419418784697625,16763.879140625,5572.8232771175
EXPN.L,877,6.075181589293751,17593.02125,3989.516493943125
EXPN.L,878,6.790337328803605,15727.2175,4220.095104559531
EXPN.L,879,6.426036587565308,16492.383671875,5547.209483890625
EXPN.L,880,6.82163948280402,18046.684765625,6003.823826204687
EXPN.L,881,6.593787226916267,31937.375078125002,5170.168577931719
EXPN.L,882,6.35298749492447,19332.442578125,7174.2279778582815
EXPN.L,883,6.739373796103189,18393.8990625,5172.26882513125
EXPN.L,884,6.559357202015234,18540.24640625,4735.095842430156
EXPN.L,885,6.811623385192971,17858.889375,78545.55784739062
EXPN.L,886,6.524997714887476,21942.086875,5143.027669215625
EXPN.L,887,6.12052694389828,25709.085546875,5067.4913729
EXPN.L,888,6.305416032662175,16343.197109375,3615.3755910125
EXPN.L,889,6.531364169296326,19161.8490625,3313.1734000828123
EXPN.L,890,6.863502498138495,19813.2578125,2942.636282113125
EXPN.L,891,5.684420452852061,17871.3596875,3925.3542483465626
EXPN.L,892,5.981459444958941,23726.7496875,5386.741794199532
EXPN.L,893,6.199921596916006,20149.118203125,3462.2359246885935
EXPN.L,894,6.520223045942025,21879.635859375,3892.9513239054686
EXPN.L,895,6.362632337550417,19845.125078125,3290.48249488625
EXPN.L,896,6.205244866933589,20351.30703125,14707.566704268751
EXPN.L,897,6.125905134793722,21062.33296875,5031.3164837275
EXPN.L,898,6.348734171188137,18839.172421875,5082.85594914
EXPN.L,899,6.3552415851345465,17709.202890624998,11158.68808850125
EXPN.L,900,6.170999367748046,15909.38140625,4433.810560878125
EXPN.L,901,6.761393390257174,38873.238828125,12595.392057939061
EXPN.L,902,5.813221101655279,19754.6490625,6212.040830798906
EXPN.L,903,6.231710427186114,20182.355390625,5300.873894971875
EXPN.L,904,5.923490489536456,18272.223046875,3202.9559094625
EXPN.L,905,6.271956619227163,18550.861484375,11973.919949914063
EXPN.L,906,6.750404531441332,19563.79953125,3560.3629000046876
EXPN.L,907,5.683794587552043,20107.272265625,4429.2292223
EXPN.L,908,5.955031859681175,19911.641796875,3547.6297306484375
EXPN.L,909,6.1990627800614035,20488.598046875002,4330.815243895937
EXPN.L,910,5.937566367413534,19436.405703125,3841.531478092969
EXPN.L,911,5.944647550059825,19570.6340625,3972.8120732353127
EXPN.L,912,5.923532690584079,20748.470078125,8978.007226282813
EXPN.L,913,5.481262513668339,16730.82296875,4070.072139398125
EXPN.L,914,5.9626648582170185,18600.48515625,4089.3899551796876
EXPN.L,915,6.202328726153997,20308.762421875,3611.2847910359374
EXPN.L,916,5.899505053051283,18123.562109375,4079.306415971875
EXPN.L,917,5.960723241983537,21541.63140625,4872.593729223438
EXPN.L,918,6.568012866838765,20522.84609375,39018.121070821406
EXPN.L,919,6.107456792761802,21808.458906249998,5052.709142420313
EXPN.L,920,6.113801366662966,20217.3484375,3683.918873077344
EXPN.L,921,6.262757283434081,26886.965234375,4434.052072369531
EXPN.L,922,5.865260335929584,23127.904765625,4541.923586628437
EXPN.L,923,6.375311084688179,27008.320078124998,4786.531918905469
EXPN.L,924,5.88229647669412,22133.19453125,5246.006455746875
EXPN.L,925,5.935859679344182,18857.85890625,5080.694739639687
EXPN.L,926,5.776761832150154,23505.874375,8319.324729085312
EXPN.L,927,5.937743411641643,26035.14375,5087.331444264062
EXPN.L,928,5.903837828398782,23673.341640625,4423.524138885938
EXPN.L,929,5.556371563556151,22422.743046875,4044.3339431296877
EXPN.L,930,5.76870307838489,22656.86203125,3836.0382966265624
EXPN.L,931,5.910847591984995,41738.562265625,4406.895594329688
EXPN.L,932,5.6240919428159035,22114.260859375,4544.891091814063
EXPN.L,933,5.29988015393366,18799.643359375,4385.672227448281
EXPN.L,934,6.2136464763889885,24152.36484375,3214.1694881275
